order_id,Date,Item Name,Category,Price,Quantity,Amount Transacted (?),Transaction Type,Gender,Time of Sale,Festival Name
1021,26-11-2023,Pani Puri,Fastfood,199,3,597,Online,Female,Morning,None
1022,16-11-2023,Kheer,Fastfood,157,1,157,Cash,Female,Night,None
1023,03-11-2023,Chai,Beverage,185,2,370,Cash,Male,Night,None
1024,24-11-2023,Chai,Beverage,185,5,925,Cash,Male,Afternoon,None
1025,15-11-2023,Kheer,Fastfood,157,4,628,Online,Female,Afternoon,None
1026,26-11-2023,Filter Coffee,Beverage,24,1,24,Online,Male,Evening,None
1027,06-11-2023,Masala Chai,Beverage,116,1,116,Cash,Male,Afternoon,None
1028,15-11-2023,Misal Pav,Fastfood,45,4,180,Cash,Male,Evening,None
1029,18-11-2023,Poha,Fastfood,96,5,480,Cash,Male,Morning,None
1030,23-11-2023,Vada,Fastfood,62,2,124,Online,Male,Evening,None
1031,08-11-2023,Roti,Fastfood,128,1,128,Online,Female,Evening,None
1032,24-11-2023,Masala Chai,Beverage,116,1,116,Online,Female,Evening,None
1033,15-11-2023,Misal Pav,Fastfood,45,3,135,Online,Female,Afternoon,None
1034,29-11-2023,Filter Coffee,Beverage,24,4,96,Cash,Male,Afternoon,None
1035,07-11-2023,Dal Tadka,Fastfood,91,1,91,Online,Female,Morning,None
1036,18-11-2023,Masala Chai,Beverage,116,5,580,Online,Female,Afternoon,None
1037,28-11-2023,Dosa,Fastfood,60,2,120,Cash,Female,Night,None
1038,24-11-2023,Samosa,Fastfood,124,4,496,Cash,Female,Night,None
1039,16-11-2023,Mung Dal Ka Halwa,Fastfood,139,3,417,Cash,Female,Afternoon,None
1040,18-11-2023,Upma,Fastfood,101,2,202,Online,Female,Night,None
1041,19-11-2023,Mung Dal Ka Halwa,Fastfood,139,3,417,Online,Female,Evening,None
1042,02-11-2023,Suji Halwa,Fastfood,178,3,534,Online,Female,Evening,None
1043,27-11-2023,Masala Chai,Beverage,116,5,580,Cash,Female,Afternoon,None
1044,11-11-2023,Chai,Beverage,185,5,925,Online,Male,Afternoon,None
1045,12-11-2023,Sweets Mithai,Fastfood,86,5,430,Cash,Female,Evening,Diwali
1046,17-11-2023,Samosa,Fastfood,124,5,620,Online,Male,Afternoon,None
1047,01-11-2023,Mung Dal Ka Halwa,Fastfood,139,4,556,Online,Male,Afternoon,Karwa Chauth
1048,04-11-2023,Masala Chai,Beverage,116,1,116,Online,Female,Evening,None
1049,23-11-2023,Chai,Beverage,185,2,370,Online,Male,Evening,None
1050,28-11-2023,Masala Chai,Beverage,116,3,348,Online,Male,Evening,None
1051,14-11-2023,Dal Tadka,Fastfood,91,3,273,Cash,Female,Afternoon,None
1052,16-11-2023,Filter Coffee,Beverage,24,2,48,Online,Female,Evening,None
1053,14-11-2023,Chai,Beverage,185,1,185,Online,Female,Morning,None
1054,25-11-2023,Chai,Beverage,185,2,370,Online,Male,Morning,None
1055,20-11-2023,Chai,Beverage,185,2,370,Online,Male,Night,None
1056,26-11-2023,Chai,Beverage,185,2,370,Online,Female,Morning,None
1057,03-11-2023,Chole Bhature,Fastfood,190,1,190,Cash,Female,Night,None
1058,22-11-2023,Lassi,Beverage,52,5,260,Cash,Female,Night,None
1059,26-11-2023,Chai,Beverage,185,4,740,Online,Female,Morning,None
1060,19-11-2023,Sweets Mithai,Fastfood,86,2,172,Online,Female,Night,None
1061,05-11-2023,Chai,Beverage,185,4,740,Cash,Male,Evening,None
1062,26-11-2023,Masala Chai,Beverage,116,3,348,Online,Male,Evening,None
1063,24-11-2023,Masala Chai,Beverage,116,1,116,Online,Female,Night,None
1064,08-11-2023,Idli,Fastfood,84,3,252,Online,Female,Evening,None
1065,08-11-2023,Masala Chai,Beverage,116,2,232,Cash,Female,Night,None
1066,22-11-2023,Misal Pav,Fastfood,45,3,135,Online,Female,Afternoon,None
1067,07-11-2023,Chole Bhature,Fastfood,190,3,570,Cash,Male,Evening,None
1068,26-11-2023,Puranpoli,Fastfood,190,4,760,Cash,Female,Afternoon,None
1069,16-11-2023,Filter Coffee,Beverage,24,4,96,Cash,Male,Morning,None
1070,20-11-2023,Masala Chai,Beverage,116,4,464,Cash,Male,Night,None
1071,12-11-2023,Sweets Mithai,Fastfood,86,5,430,Cash,Female,Night,Diwali
1072,25-11-2023,Chai,Beverage,185,5,925,Cash,Male,Night,None
1073,13-11-2023,Chai,Beverage,185,3,555,Cash,Male,Night,None
1074,12-11-2023,Sweets Mithai,Fastfood,86,2,172,Online,Female,Evening,Diwali
1075,09-11-2023,Naan,Fastfood,111,5,555,Cash,Female,Night,None
1076,19-11-2023,Chai,Beverage,185,2,370,Online,Female,Afternoon,None
1077,15-11-2023,Masala Chai,Beverage,116,1,116,Online,Male,Night,None
1078,24-11-2023,Vada,Fastfood,62,3,186,Online,Male,Evening,None
1079,21-11-2023,Filter Coffee,Beverage,24,3,72,Cash,Male,Evening,None
1080,28-11-2023,Masala Chai,Beverage,116,3,348,Cash,Female,Night,None
1081,30-11-2023,Biryani,Fastfood,145,3,435,Cash,Female,Afternoon,None
1082,15-11-2023,Mung Dal Ka Halwa,Fastfood,139,5,695,Cash,Female,Morning,None
1083,28-11-2023,Biryani,Fastfood,145,3,435,Online,Male,Afternoon,None
1084,06-11-2023,Vada,Fastfood,62,2,124,Online,Female,Afternoon,None
1085,06-11-2023,Thandai,Beverage,156,2,312,Online,Female,Morning,None
1086,08-11-2023,Thandai,Beverage,156,3,468,Online,Male,Evening,None
1087,26-11-2023,Idli,Fastfood,84,5,420,Online,Male,Morning,None
1088,08-11-2023,Dal Tadka,Fastfood,91,5,455,Online,Female,Afternoon,None
1089,18-11-2023,Pav Bhaji,Fastfood,27,1,27,Cash,Female,Night,None
1090,24-11-2023,Poha,Fastfood,96,2,192,Online,Female,Morning,None
1091,17-11-2023,Poha,Fastfood,96,2,192,Online,Male,Night,None
1092,16-11-2023,Filter Coffee,Beverage,24,2,48,Online,Female,Night,None
1093,09-11-2023,Samosa,Fastfood,124,3,372,Cash,Female,Morning,None
1094,18-11-2023,Filter Coffee,Beverage,24,1,24,Cash,Male,Morning,None
1095,25-11-2023,Gulab Jamun,Fastfood,41,1,41,Cash,Male,Afternoon,None
1096,16-11-2023,Masala Chai,Beverage,116,4,464,Online,Male,Morning,None
1097,18-11-2023,Butter Chicken,Fastfood,32,4,128,Cash,Female,Morning,None
1098,10-11-2023,Masala Chai,Beverage,116,1,116,Online,Female,Night,None
1099,04-11-2023,Chai,Beverage,185,2,370,Online,Female,Morning,None
1100,02-11-2023,Samosa,Fastfood,124,3,372,Cash,Female,Afternoon,None
1101,10-12-2023,Chai,Beverage,20,1,20,Online,Male,Night,None
1102,31-12-2023,Pani Puri,Fastfood,20,1,20,Cash,Female,Afternoon,None
1103,01-12-2023,Idli,Fastfood,60,3,180,Cash,Male,Afternoon,None
1104,29-12-2023,Vada Pav,Fastfood,25,3,75,Online,Female,Evening,None
1105,14-12-2023,Aloo Tikki,Fastfood,40,2,80,Cash,Male,Morning,None
1106,04-12-2023,Masala Chai,Beverage,25,2,50,Cash,Female,Night,None
1107,02-12-2023,Chai,Beverage,20,1,20,Online,Female,Night,None
1108,18-12-2023,Jalebi,Fastfood,50,3,150,Cash,Female,Evening,None
1109,03-12-2023,Hot Chocolate,Beverage,40,1,40,Cash,Female,Afternoon,None
1110,31-12-2023,Filter Coffee,Beverage,35,1,35,Online,Female,Afternoon,None
1111,03-12-2023,Pani Puri,Fastfood,20,2,40,Cash,Female,Morning,None
1112,29-12-2023,Coffee,Beverage,30,1,30,Cash,Male,Afternoon,None
1113,02-12-2023,Masala Chai,Beverage,25,3,75,Online,Male,Morning,None
1114,24-12-2023,Paneer Tikka,Fastfood,120,3,360,Online,Female,Morning,None
1115,04-12-2023,Puddings,Fastfood,180,3,540,Online,Male,Night,None
1116,04-12-2023,Momos,Fastfood,60,3,180,Cash,Female,Night,None
1117,12-12-2023,Chai,Beverage,20,1,20,Online,Female,Night,None
1118,18-12-2023,Chai,Beverage,20,2,40,Cash,Male,Morning,None
1119,12-12-2023,Hot Chocolate,Beverage,40,2,80,Online,Female,Afternoon,None
1120,02-12-2023,Idli,Fastfood,60,2,120,Cash,Female,Morning,None
1121,19-12-2023,Samosa,Fastfood,30,3,90,Cash,Male,Night,None
1122,01-12-2023,Idli,Fastfood,60,2,120,Online,Male,Afternoon,None
1123,01-12-2023,Aloo Paratha,Fastfood,40,3,120,Online,Male,Night,None
1124,23-12-2023,Dal Makhani,Fastfood,100,1,100,Cash,Female,Morning,None
1125,01-12-2023,Lassi,Beverage,50,2,100,Online,Female,Night,None
1126,11-12-2023,Hot Chocolate,Beverage,40,1,40,Cash,Male,Evening,None
1127,10-12-2023,Coffee,Beverage,30,3,90,Cash,Female,Night,None
1128,13-12-2023,Masala Chai,Beverage,25,2,50,Cash,Female,Night,None
1129,06-12-2023,Hot Chocolate,Beverage,40,3,120,Online,Male,Night,None
1130,26-12-2023,Idli,Fastfood,60,1,60,Online,Male,Evening,None
1131,08-12-2023,Biryani,Fastfood,150,3,450,Cash,Male,Morning,None
1132,26-12-2023,Masala Chai,Beverage,25,1,25,Online,Female,Afternoon,None
1133,28-12-2023,Coffee,Beverage,30,3,90,Online,Female,Morning,None
1134,15-12-2023,Pakoda,Fastfood,40,2,80,Online,Female,Evening,None
1135,29-12-2023,Filter Coffee,Beverage,35,1,35,Cash,Male,Morning,None
1136,15-12-2023,Poha,Fastfood,50,2,100,Online,Female,Afternoon,None
1137,27-12-2023,Shrikhand,Fastfood,100,1,100,Online,Male,Evening,None
1138,14-12-2023,Masala Chai,Beverage,25,2,50,Cash,Male,Morning,None
1139,28-12-2023,Butter Chicken,Fastfood,200,3,600,Online,Male,Afternoon,None
1140,23-12-2023,Pakoda,Fastfood,40,1,40,Cash,Male,Night,None
1141,06-12-2023,Chai,Beverage,20,2,40,Online,Female,Evening,None
1142,30-12-2023,Chai,Beverage,20,2,40,Cash,Male,Night,None
1143,22-12-2023,Chai,Beverage,20,1,20,Cash,Male,Afternoon,None
1144,05-12-2023,Kheer,Fastfood,80,3,240,Cash,Male,Night,None
1145,04-12-2023,Aloo Tikki,Fastfood,40,2,80,Online,Male,Morning,None
1146,30-12-2023,Dal Makhani,Fastfood,100,2,200,Cash,Female,Night,None
1147,31-12-2023,Gulab Jamun,Fastfood,30,2,60,Cash,Female,Evening,None
1148,03-12-2023,Hot Chocolate,Beverage,40,3,120,Online,Female,Night,None
1149,17-12-2023,Vada Pav,Fastfood,25,2,50,Online,Female,Night,None
1150,10-12-2023,Cakes,Fastfood,200,2,400,Online,Male,Night,None
1151,27-12-2023,Masala Chai,Beverage,25,2,50,Cash,Male,Afternoon,None
1152,24-12-2023,Masala Chai,Beverage,25,1,25,Online,Female,Evening,None
1153,28-12-2023,Kheer,Fastfood,80,3,240,Online,Female,Morning,None
1154,22-12-2023,Hot Chocolate,Beverage,40,1,40,Cash,Female,Evening,None
1155,09-12-2023,Kachori,Fastfood,35,3,105,Cash,Male,Afternoon,None
1156,24-12-2023,Lassi,Beverage,50,3,150,Cash,Male,Afternoon,None
1157,25-12-2023,Puddings,Fastfood,180,3,540,Online,Female,Evening,Christmas
1158,29-12-2023,Masala Chai,Beverage,25,3,75,Cash,Female,Afternoon,None
1159,25-12-2023,Cakes,Fastfood,200,2,400,Cash,Male,Evening,Christmas
1160,09-12-2023,Pani Puri,Fastfood,20,1,20,Cash,Male,Morning,None
1161,26-12-2023,Coffee,Beverage,30,2,60,Cash,Male,Morning,None
1162,04-12-2023,Dal Makhani,Fastfood,100,1,100,Cash,Male,Evening,None
1163,26-12-2023,Roti,Fastfood,10,3,30,Online,Male,Night,None
1164,14-12-2023,Dosa,Fastfood,80,1,80,Cash,Female,Night,None
1165,01-12-2023,Coffee,Beverage,30,3,90,Online,Female,Afternoon,None
1166,15-12-2023,Hot Chocolate,Beverage,40,3,120,Cash,Male,Morning,None
1167,16-12-2023,Masala Chai,Beverage,25,3,75,Cash,Male,Evening,None
1168,16-12-2023,Hot Chocolate,Beverage,40,3,120,Cash,Male,Afternoon,None
1169,15-12-2023,Lassi,Beverage,50,2,100,Cash,Female,Evening,None
1170,15-12-2023,Masala Chai,Beverage,25,2,50,Cash,Female,Evening,None
1171,26-12-2023,Masala Chai,Beverage,25,1,25,Cash,Male,Evening,None
1172,29-12-2023,Dosa,Fastfood,80,1,80,Online,Female,Morning,None
1173,18-12-2023,Puddings,Fastfood,180,3,540,Online,Female,Morning,None
1174,29-12-2023,Hot Chocolate,Beverage,40,1,40,Cash,Male,Evening,None
1175,06-12-2023,Poha,Fastfood,50,2,100,Cash,Female,Night,None
1176,04-12-2023,Aloo Tikki,Fastfood,40,2,80,Cash,Male,Evening,None
1177,09-12-2023,Lassi,Beverage,50,1,50,Cash,Female,Morning,None
1178,07-12-2023,Chai,Beverage,20,2,40,Cash,Male,Evening,None
1179,06-12-2023,Kheer,Fastfood,80,1,80,Cash,Male,Evening,None
1180,18-12-2023,Hot Chocolate,Beverage,40,3,120,Online,Female,Afternoon,None
1181,13-12-2023,Chai,Beverage,20,3,60,Cash,Female,Morning,None
1182,27-12-2023,Idli,Fastfood,60,3,180,Online,Male,Night,None
1183,12-12-2023,Butter Chicken,Fastfood,200,1,200,Online,Female,Afternoon,None
1184,19-12-2023,Pani Puri,Fastfood,20,2,40,Cash,Female,Night,None
1185,24-12-2023,Dosa,Fastfood,80,1,80,Cash,Male,Morning,None
1186,08-12-2023,Chai,Beverage,20,3,60,Online,Female,Night,None
1187,17-12-2023,Idli,Fastfood,60,2,120,Cash,Male,Night,None
1188,22-12-2023,Coffee,Beverage,30,2,60,Online,Female,Night,None
1189,24-12-2023,Shrikhand,Fastfood,100,2,200,Online,Male,Evening,None
1190,22-12-2023,Masala Chai,Beverage,25,1,25,Cash,Female,Afternoon,None
1191,10-12-2023,Idli,Fastfood,60,3,180,Cash,Female,Evening,None
1192,28-12-2023,Jalebi,Fastfood,50,2,100,Online,Female,Evening,None
1193,21-12-2023,Shrikhand,Fastfood,100,3,300,Cash,Male,Evening,None
1194,04-12-2023,Hot Chocolate,Beverage,40,3,120,Cash,Female,Afternoon,None
1195,25-12-2023,Puddings,Fastfood,180,1,180,Online,Male,Morning,Christmas
1196,31-12-2023,Jalebi,Fastfood,50,1,50,Cash,Male,Night,None
1197,03-12-2023,Hot Chocolate,Beverage,40,2,80,Online,Female,Morning,None
1198,26-12-2023,Hot Chocolate,Beverage,40,2,80,Online,Female,Morning,None
1199,30-12-2023,Masala Chai,Beverage,25,1,25,Online,Male,Morning,None
1200,05-12-2023,Hot Chocolate,Beverage,40,1,40,Cash,Male,Evening,None
